Replicate Name,Peptide Note,Total Area MS1,Peptide Retention Time
IM03r1,8-7_H4_4-17_1p3ac_1,4059048,46.99
IM03r2,8-7_H4_4-17_1p3ac_1,3485673,46.78
IM03r3,8-7_H4_4-17_1p3ac_1,3768788,47.01
IM04r1,8-7_H4_4-17_1p3ac_1,7919514,47.25
IM04r2,8-7_H4_4-17_1p3ac_1,9413240,47.06
IM04r3,8-7_H4_4-17_1p3ac_1,8867608,46.77
IM05r1,8-7_H4_4-17_1p3ac_1,7554038,46.73
IM05r2,8-7_H4_4-17_1p3ac_1,6873313,46.87
IM05r3,8-7_H4_4-17_1p3ac_1,6476362,46.96
EJ06r1,8-7_H4_4-17_1p3ac_1,3395465,46.97
EJ06r2,8-7_H4_4-17_1p3ac_1,3201436,46.91
EJ06r3,8-7_H4_4-17_1p3ac_1,3220396,46.72
EJ07r1,8-7_H4_4-17_1p3ac_1,11153258,46.79
EJ07r2,8-7_H4_4-17_1p3ac_1,9494130,46.84
EJ07r3,8-7_H4_4-17_1p3ac_1,10497929,46.78
EJ08r1,8-7_H4_4-17_1p3ac_1,11082341,46.62
EJ08r2,8-7_H4_4-17_1p3ac_1,9884552,46.57
EJ08r3,8-7_H4_4-17_1p3ac_1,10393515,46.66
EJ09r1,8-7_H4_4-17_1p3ac_1,3039842,46.91
EJ09r2,8-7_H4_4-17_1p3ac_1,3117796,46.83
EJ09r3,8-7_H4_4-17_1p3ac_1,2903944,46.96
EJ10r1,8-7_H4_4-17_1p3ac_1,20219810,47.08
EJ10r2,8-7_H4_4-17_1p3ac_1,16122228,47.24
EJ10r3,8-7_H4_4-17_1p3ac_1,19784316,47.16
blank_00,8-8_H4_4-17_1p3ac_2,0,47.3
blank_01,8-8_H4_4-17_1p3ac_2,0,47.3
QC_pre01,8-8_H4_4-17_1p3ac_2,5351473,47.27
QC_pre02,8-8_H4_4-17_1p3ac_2,3528668,47.19
QC_pre03,8-8_H4_4-17_1p3ac_2,3595201,47.05
QC_00,8-8_H4_4-17_1p3ac_2,865276,46.71
QC_01,8-8_H4_4-17_1p3ac_2,4086527,47.22
QC_02,8-8_H4_4-17_1p3ac_2,4072382,46.92
QC_03,8-8_H4_4-17_1p3ac_2,3865393,46.99
QC_05,8-8_H4_4-17_1p3ac_2,5137805,46.87
QC_04,8-8_H4_4-17_1p3ac_2,4220302,47
IM01r1,8-8_H4_4-17_1p3ac_2,2436761,47.07
IM01r2,8-8_H4_4-17_1p3ac_2,3044809,47.22
IM01r3,8-8_H4_4-17_1p3ac_2,3018569,46.72
IM02r1,8-8_H4_4-17_1p3ac_2,4548989,47.02
IM02r2,8-8_H4_4-17_1p3ac_2,4300270,47.15
IM02r3,8-8_H4_4-17_1p3ac_2,4910153,46.67
IM03r1,8-8_H4_4-17_1p3ac_2,3179689,47.15
IM03r2,8-8_H4_4-17_1p3ac_2,3624309,46.93
IM03r3,8-8_H4_4-17_1p3ac_2,3475319,47.17
IM04r1,8-8_H4_4-17_1p3ac_2,5217776,47.42
IM04r2,8-8_H4_4-17_1p3ac_2,6504385,47.22
IM04r3,8-8_H4_4-17_1p3ac_2,6686323,46.94
IM05r1,8-8_H4_4-17_1p3ac_2,5372545,46.89
IM05r2,8-8_H4_4-17_1p3ac_2,5523781,47.04
IM05r3,8-8_H4_4-17_1p3ac_2,4772782,47.11
EJ06r1,8-8_H4_4-17_1p3ac_2,2127892,47.13
EJ06r2,8-8_H4_4-17_1p3ac_2,2144224,47.08
EJ06r3,8-8_H4_4-17_1p3ac_2,2185460,46.92
EJ07r1,8-8_H4_4-17_1p3ac_2,5403950,46.96
EJ07r2,8-8_H4_4-17_1p3ac_2,5096182,46.99
EJ07r3,8-8_H4_4-17_1p3ac_2,4920594,46.94
EJ08r1,8-8_H4_4-17_1p3ac_2,6592557,46.78
EJ08r2,8-8_H4_4-17_1p3ac_2,6563610,46.73
EJ08r3,8-8_H4_4-17_1p3ac_2,5269072,46.82
EJ09r1,8-8_H4_4-17_1p3ac_2,2129972,47.08
EJ09r2,8-8_H4_4-17_1p3ac_2,1912657,46.98
EJ09r3,8-8_H4_4-17_1p3ac_2,1995979,47.12
EJ10r1,8-8_H4_4-17_1p3ac_2,8930683,47.25
EJ10r2,8-8_H4_4-17_1p3ac_2,9306933,47.42
EJ10r3,8-8_H4_4-17_1p3ac_2,9438104,47.34
blank_00,8-9_H4_4-17_1p3ac_3,0,47
blank_01,8-9_H4_4-17_1p3ac_3,0,47
QC_pre01,8-9_H4_4-17_1p3ac_3,2463904,47.36
QC_pre02,8-9_H4_4-17_1p3ac_3,2376487,47.28
QC_pre03,8-9_H4_4-17_1p3ac_3,2265235,47.13
QC_00,8-9_H4_4-17_1p3ac_3,353109,46.8
QC_01,8-9_H4_4-17_1p3ac_3,2459186,47.33
QC_02,8-9_H4_4-17_1p3ac_3,2356033,47.02
QC_03,8-9_H4_4-17_1p3ac_3,2766177,47.08
QC_05,8-9_H4_4-17_1p3ac_3,2460701,46.95
QC_04,8-9_H4_4-17_1p3ac_3,2470207,47.1
IM01r1,8-9_H4_4-17_1p3ac_3,1131924,47.17
IM01r2,8-9_H4_4-17_1p3ac_3,1050691,47.32
IM01r3,8-9_H4_4-17_1p3ac_3,1104098,46.81
IM02r1,8-9_H4_4-17_1p3ac_3,2412909,47.09
IM02r2,8-9_H4_4-17_1p3ac_3,2351440,47.24
IM02r3,8-9_H4_4-17_1p3ac_3,2329808,46.77
IM03r1,8-9_H4_4-17_1p3ac_3,1477948,47.26
IM03r2,8-9_H4_4-17_1p3ac_3,1395037,47.03
IM03r3,8-9_H4_4-17_1p3ac_3,1307933,47.28
IM04r1,8-9_H4_4-17_1p3ac_3,3145849,47.5
IM04r2,8-9_H4_4-17_1p3ac_3,3224549,47.3
IM04r3,8-9_H4_4-17_1p3ac_3,3478857,47.04
IM05r1,8-9_H4_4-17_1p3ac_3,4013077,46.99
IM05r2,8-9_H4_4-17_1p3ac_3,3924360,47.13
IM05r3,8-9_H4_4-17_1p3ac_3,3654732,47.23
EJ06r1,8-9_H4_4-17_1p3ac_3,1066620,47.22
EJ06r2,8-9_H4_4-17_1p3ac_3,940040,47.18
EJ06r3,8-9_H4_4-17_1p3ac_3,856952,46.99
EJ07r1,8-9_H4_4-17_1p3ac_3,3159538,47.06
EJ07r2,8-9_H4_4-17_1p3ac_3,2989553,47.09
EJ07r3,8-9_H4_4-17_1p3ac_3,2997184,47.03
EJ08r1,8-9_H4_4-17_1p3ac_3,5286964,46.87
EJ08r2,8-9_H4_4-17_1p3ac_3,4287089,46.82
EJ08r3,8-9_H4_4-17_1p3ac_3,2928346,46.9
EJ09r1,8-9_H4_4-17_1p3ac_3,1026870,47.17
EJ09r2,8-9_H4_4-17_1p3ac_3,1064927,47.09
EJ09r3,8-9_H4_4-17_1p3ac_3,1025439,47.22
EJ10r1,8-9_H4_4-17_1p3ac_3,5386370,47.33
EJ10r2,8-9_H4_4-17_1p3ac_3,5125924,47.5
EJ10r3,8-9_H4_4-17_1p3ac_3,5440806,47.43
blank_00,8-10_H4_4-17_4ac,#N/A,#N/A
blank_01,8-10_H4_4-17_4ac,#N/A,#N/A
QC_pre01,8-10_H4_4-17_4ac,374287968,55.72
QC_pre02,8-10_H4_4-17_4ac,346682336,55.85
QC_pre03,8-10_H4_4-17_4ac,315318240,55.7
QC_00,8-10_H4_4-17_4ac,24493936,55.34
QC_01,8-10_H4_4-17_4ac,448106560,55.97
QC_02,8-10_H4_4-17_4ac,397502336,55.77
QC_03,8-10_H4_4-17_4ac,182283056,55.92
QC_05,8-10_H4_4-17_4ac,459566848,55.84
QC_04,8-10_H4_4-17_4ac,470876640,55.96
IM01r1,8-10_H4_4-17_4ac,877915072,56.15
IM01r2,8-10_H4_4-17_4ac,857017216,56.36
IM01r3,8-10_H4_4-17_4ac,862204160,55.85
IM02r1,8-10_H4_4-17_4ac,530108032,56.07
IM02r2,8-10_H4_4-17_4ac,514940672,56.16
IM02r3,8-10_H4_4-17_4ac,491900128,55.65
IM03r1,8-10_H4_4-17_4ac,664662144,55.99
IM03r2,8-10_H4_4-17_4ac,642659072,55.86
IM03r3,8-10_H4_4-17_4ac,591857600,56.21
IM04r1,8-10_H4_4-17_4ac,1028778624,56.45
IM04r2,8-10_H4_4-17_4ac,1127703552,56.24
IM04r3,8-10_H4_4-17_4ac,1117302272,55.99
IM05r1,8-10_H4_4-17_4ac,159054352,55.84
IM05r2,8-10_H4_4-17_4ac,156972240,56.01
IM05r3,8-10_H4_4-17_4ac,165162000,56.01
EJ06r1,8-10_H4_4-17_4ac,452266400,55.98
EJ06r2,8-10_H4_4-17_4ac,426972992,55.77
EJ06r3,8-10_H4_4-17_4ac,426659808,55.69
EJ07r1,8-10_H4_4-17_4ac,381573600,55.97
EJ07r2,8-10_H4_4-17_4ac,298502976,55.81
EJ07r3,8-10_H4_4-17_4ac,64141912,55.73
EJ08r1,8-10_H4_4-17_4ac,536194912,55.53
EJ08r2,8-10_H4_4-17_4ac,564937152,55.49
EJ08r3,8-10_H4_4-17_4ac,525110560,55.39
EJ09r1,8-10_H4_4-17_4ac,471952032,55.98
EJ09r2,8-10_H4_4-17_4ac,477884544,55.89
EJ09r3,8-10_H4_4-17_4ac,30490376,56.02
EJ10r1,8-10_H4_4-17_4ac,766851776,56.48
EJ10r2,8-10_H4_4-17_4ac,751603328,56.48
EJ10r3,8-10_H4_4-17_4ac,808998656,56.56
blank_00,9-1_H4_K20_p,6111,41
blank_01,9-1_H4_K20_p,7985,41
QC_pre01,9-1_H4_K20_p,225613776,41.09
QC_pre02,9-1_H4_K20_p,204896688,40.95
QC_pre03,9-1_H4_K20_p,177967744,40.54
QC_00,9-1_H4_K20_p,68085128,39.76
QC_01,9-1_H4_K20_p,211561600,40.81
QC_02,9-1_H4_K20_p,176476832,40.36
QC_03,9-1_H4_K20_p,214610848,40.53
QC_05,9-1_H4_K20_p,188953776,40.27
QC_04,9-1_H4_K20_p,192800512,40.44
IM01r1,9-1_H4_K20_p,92888456,40.46
IM01r2,9-1_H4_K20_p,91571168,40.54
IM01r3,9-1_H4_K20_p,87921376,39.98
IM02r1,9-1_H4_K20_p,166361920,40.44
IM02r2,9-1_H4_K20_p,165895728,40.45
IM02r3,9-1_H4_K20_p,151044336,39.95
IM03r1,9-1_H4_K20_p,110006392,40.81
IM03r2,9-1_H4_K20_p,109306304,40.52
IM03r3,9-1_H4_K20_p,106537576,40.86
IM04r1,9-1_H4_K20_p,248583792,41.26
IM04r2,9-1_H4_K20_p,291216128,40.93
IM04r3,9-1_H4_K20_p,277485888,40.54
IM05r1,9-1_H4_K20_p,310213696,40.38
IM05r2,9-1_H4_K20_p,297450560,40.61
IM05r3,9-1_H4_K20_p,309327296,40.71
EJ06r1,9-1_H4_K20_p,61344172,40.68
EJ06r2,9-1_H4_K20_p,55970456,40.54
EJ06r3,9-1_H4_K20_p,56650040,40.35
EJ07r1,9-1_H4_K20_p,250426032,40.31
EJ07r2,9-1_H4_K20_p,249168240,40.34
EJ07r3,9-1_H4_K20_p,256237088,40.34
EJ08r1,9-1_H4_K20_p,326935680,40.08
EJ08r2,9-1_H4_K20_p,313799840,40.01
EJ08r3,9-1_H4_K20_p,330165120,40.19
EJ09r1,9-1_H4_K20_p,94635032,40.46
EJ09r2,9-1_H4_K20_p,97097360,40.47
EJ09r3,9-1_H4_K20_p,103049872,40.58
EJ10r1,9-1_H4_K20_p,427788800,40.93
EJ10r2,9-1_H4_K20_p,387736352,41.22
EJ10r3,9-1_H4_K20_p,429101504,41
blank_00,9-2_H4_K20_m1,2761,45
blank_01,9-2_H4_K20_m1,4144,45
QC_pre01,9-2_H4_K20_m1,3000314368,45.08
QC_pre02,9-2_H4_K20_m1,2724889856,44.97
QC_pre03,9-2_H4_K20_m1,2369756928,44.61
QC_00,9-2_H4_K20_m1,1062565568,44.14
QC_01,9-2_H4_K20_m1,2796297728,44.95
QC_02,9-2_H4_K20_m1,2506296320,44.52
QC_03,9-2_H4_K20_m1,2801436928,44.7
QC_05,9-2_H4_K20_m1,2771038208,44.46
QC_04,9-2_H4_K20_m1,2865246720,44.64
IM01r1,9-2_H4_K20_m1,802795776,44.67
IM01r2,9-2_H4_K20_m1,754631872,44.77
IM01r3,9-2_H4_K20_m1,796124608,44.17
IM02r1,9-2_H4_K20_m1,2703459072,44.64
IM02r2,9-2_H4_K20_m1,2790373632,44.7
IM02r3,9-2_H4_K20_m1,2612814848,44.22
IM03r1,9-2_H4_K20_m1,632998016,44.99
IM03r2,9-2_H4_K20_m1,649721280,44.72
IM03r3,9-2_H4_K20_m1,631543104,45.01
IM04r1,9-2_H4_K20_m1,2597382912,45.34
IM04r2,9-2_H4_K20_m1,2794078976,45.05
IM04r3,9-2_H4_K20_m1,2900215552,44.71
IM05r1,9-2_H4_K20_m1,1961039488,44.58
IM05r2,9-2_H4_K20_m1,2012975488,44.81
IM05r3,9-2_H4_K20_m1,1980605056,44.9
EJ06r1,9-2_H4_K20_m1,1735688320,44.87
EJ06r2,9-2_H4_K20_m1,1763032960,44.74
EJ06r3,9-2_H4_K20_m1,1857902592,44.53
EJ07r1,9-2_H4_K20_m1,4649814528,44.57
EJ07r2,9-2_H4_K20_m1,4551444992,44.58
EJ07r3,9-2_H4_K20_m1,4512055808,44.53
EJ08r1,9-2_H4_K20_m1,5209583616,44.3
EJ08r2,9-2_H4_K20_m1,5060131840,44.28
EJ08r3,9-2_H4_K20_m1,5105073664,44.37
EJ09r1,9-2_H4_K20_m1,3550018560,44.7
EJ09r2,9-2_H4_K20_m1,3635507200,44.61
EJ09r3,9-2_H4_K20_m1,3652765696,44.81
EJ10r1,9-2_H4_K20_m1,5105883648,45.03
EJ10r2,9-2_H4_K20_m1,4847273472,45.26
EJ10r3,9-2_H4_K20_m1,5330898944,45.09
blank_00,9-3_H4_K20_m2,41307,29.02
blank_01,9-3_H4_K20_m2,22344,28.99
QC_pre01,9-3_H4_K20_m2,2048489472,30.01
QC_pre02,9-3_H4_K20_m2,1892229376,28.92
QC_pre03,9-3_H4_K20_m2,3269848832,23.87
QC_00,9-3_H4_K20_m2,889955456,23.15
QC_01,9-3_H4_K20_m2,1998612864,26.86
QC_02,9-3_H4_K20_m2,2108927360,24.27
QC_03,9-3_H4_K20_m2,2019718144,26.46
QC_05,9-3_H4_K20_m2,2009244288,25.72
QC_04,9-3_H4_K20_m2,2080536192,25.87
IM01r1,9-3_H4_K20_m2,431518048,26.25
IM01r2,9-3_H4_K20_m2,435666976,26.52
IM01r3,9-3_H4_K20_m2,470871616,25.2
IM02r1,9-3_H4_K20_m2,1174537472,26.35
IM02r2,9-3_H4_K20_m2,1268595072,25.95
IM02r3,9-3_H4_K20_m2,1126310656,24.78
IM03r1,9-3_H4_K20_m2,345859680,27.27
IM03r2,9-3_H4_K20_m2,332742592,26.59
IM03r3,9-3_H4_K20_m2,344571456,27.19
IM04r1,9-3_H4_K20_m2,1555102336,28.86
IM04r2,9-3_H4_K20_m2,1700836608,27.8
IM04r3,9-3_H4_K20_m2,1618942848,26.79
IM05r1,9-3_H4_K20_m2,2557046016,26.08
IM05r2,9-3_H4_K20_m2,2383107840,26.7
IM05r3,9-3_H4_K20_m2,2514035712,26.75
EJ06r1,9-3_H4_K20_m2,1273735424,26.91
EJ06r2,9-3_H4_K20_m2,1286569600,26.54
EJ06r3,9-3_H4_K20_m2,1254831872,25.91
EJ07r1,9-3_H4_K20_m2,3326731776,25.53
EJ07r2,9-3_H4_K20_m2,2689554432,25.17
EJ07r3,9-3_H4_K20_m2,3320424448,25.55
EJ08r1,9-3_H4_K20_m2,4247522560,25.2
EJ08r2,9-3_H4_K20_m2,3871379456,24.53
EJ08r3,9-3_H4_K20_m2,4499450880,25.54
EJ09r1,9-3_H4_K20_m2,2674743040,26.2
EJ09r2,9-3_H4_K20_m2,3154532352,25.92
EJ09r3,9-3_H4_K20_m2,3066865408,26.53
EJ10r1,9-3_H4_K20_m2,4535875072,27.2
EJ10r2,9-3_H4_K20_m2,4287766784,28.78
EJ10r3,9-3_H4_K20_m2,4700632064,27.72
blank_00,9-4_H4_K20_m3,480,25.8
blank_01,9-4_H4_K20_m3,429,25.79
QC_pre01,9-4_H4_K20_m3,26803562,29.69
QC_pre02,9-4_H4_K20_m3,22997026,28.59
QC_pre03,9-4_H4_K20_m3,78662104,23.75
QC_00,9-4_H4_K20_m3,16578880,23.13
QC_01,9-4_H4_K20_m3,27493828,26.6
QC_02,9-4_H4_K20_m3,44797844,23.99
QC_03,9-4_H4_K20_m3,27266958,26.07
QC_05,9-4_H4_K20_m3,27030258,25.42
QC_04,9-4_H4_K20_m3,26151372,25.63
IM01r1,9-4_H4_K20_m3,9551674,25.88
IM01r2,9-4_H4_K20_m3,8422842,26.11
IM01r3,9-4_H4_K20_m3,8734218,24.88
IM02r1,9-4_H4_K20_m3,26572594,26.01
IM02r2,9-4_H4_K20_m3,26413192,25.66
IM02r3,9-4_H4_K20_m3,24428862,24.48
IM03r1,9-4_H4_K20_m3,3451815,26.82
IM03r2,9-4_H4_K20_m3,3228855,26.26
IM03r3,9-4_H4_K20_m3,3486358,26.75
IM04r1,9-4_H4_K20_m3,10934128,28.48
IM04r2,9-4_H4_K20_m3,9556196,27.42
IM04r3,9-4_H4_K20_m3,9448653,26.49
IM05r1,9-4_H4_K20_m3,30001358,25.81
IM05r2,9-4_H4_K20_m3,33173190,26.36
IM05r3,9-4_H4_K20_m3,31953974,26.47
EJ06r1,9-4_H4_K20_m3,23648280,26.55
EJ06r2,9-4_H4_K20_m3,23477930,26.2
EJ06r3,9-4_H4_K20_m3,21589930,25.62
EJ07r1,9-4_H4_K20_m3,44620512,25.3
EJ07r2,9-4_H4_K20_m3,41329548,24.9
EJ07r3,9-4_H4_K20_m3,45215896,25.31
EJ08r1,9-4_H4_K20_m3,44813164,25
EJ08r2,9-4_H4_K20_m3,41455080,24.31
EJ08r3,9-4_H4_K20_m3,45595560,25.29
EJ09r1,9-4_H4_K20_m3,40839496,25.96
EJ09r2,9-4_H4_K20_m3,39049324,25.7
EJ09r3,9-4_H4_K20_m3,47343240,26.19
EJ10r1,9-4_H4_K20_m3,57120908,26.92
EJ10r2,9-4_H4_K20_m3,64742584,28.53
EJ10r3,9-4_H4_K20_m3,56876916,27.48
blank_00,0-2_H4_47_56,0,53.5
blank_01,0-2_H4_47_56,5291,53.5
QC_pre01,0-2_H4_47_56,4480557056,53.74
QC_pre02,0-2_H4_47_56,3878425856,53.71
QC_pre03,0-2_H4_47_56,3310944768,53.55
QC_00,0-2_H4_47_56,1375255168,53.27
QC_01,0-2_H4_47_56,4279966720,53.76
QC_02,0-2_H4_47_56,3493475072,53.53
QC_03,0-2_H4_47_56,3718735360,53.63
QC_05,0-2_H4_47_56,3715472896,53.46
QC_04,0-2_H4_47_56,3920296704,53.66
IM01r1,0-2_H4_47_56,1221142400,53.72
IM01r2,0-2_H4_47_56,1045042176,53.92
IM01r3,0-2_H4_47_56,1169628672,53.38
IM02r1,0-2_H4_47_56,2192185344,53.72
IM02r2,0-2_H4_47_56,2142345344,53.8
IM02r3,0-2_H4_47_56,2155394048,53.33
IM03r1,0-2_H4_47_56,607424704,53.81
IM03r2,0-2_H4_47_56,546413632,53.55
IM03r3,0-2_H4_47_56,584903424,53.92
IM04r1,0-2_H4_47_56,2817581568,54.07
IM04r2,0-2_H4_47_56,2999574784,53.89
IM04r3,0-2_H4_47_56,2788636416,53.65
IM05r1,0-2_H4_47_56,3932220672,53.51
IM05r2,0-2_H4_47_56,3787713792,53.66
IM05r3,0-2_H4_47_56,3709886976,53.69
EJ06r1,0-2_H4_47_56,3259284224,53.71
EJ06r2,0-2_H4_47_56,3381791232,53.57
EJ06r3,0-2_H4_47_56,3412098048,53.51
EJ07r1,0-2_H4_47_56,4582281728,53.62
EJ07r2,0-2_H4_47_56,4089936128,53.53
EJ07r3,0-2_H4_47_56,4290810880,53.47
EJ08r1,0-2_H4_47_56,6925815296,53.31
EJ08r2,0-2_H4_47_56,6816059392,53.33
EJ08r3,0-2_H4_47_56,6864578048,53.28
EJ09r1,0-2_H4_47_56,5984006656,53.63
EJ09r2,0-2_H4_47_56,5875887616,53.6
EJ09r3,0-2_H4_47_56,6027025920,53.69
EJ10r1,0-2_H4_47_56,8331516928,53.88
EJ10r2,0-2_H4_47_56,8787520512,53.99
EJ10r3,0-2_H4_47_56,8179505152,53.98
